source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,max,,41.6,416.0,16.378,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,min,,28.2,282.0,11.102,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,1,29.64,296.4,11.669,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,2,30.18,301.8,11.882,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,3,30.51,305.1,12.012,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,5,30.97,309.7,12.193,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,10,31.66,316.6,12.465,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,15,32.12,321.2,12.646,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,20,32.49,324.9,12.791,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,25,32.81,328.1,12.917,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,30,33.1,331.0,13.031,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,35,33.36,333.6,13.134,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,40,33.62,336.2,13.236,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,45,33.87,338.7,13.335,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,50,34.12,341.2,13.433,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,55,34.37,343.7,13.531,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,60,34.62,346.2,13.63,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,65,34.89,348.9,13.736,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,70,35.18,351.8,13.85,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,75,35.49,354.9,13.972,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,80,35.85,358.5,14.114,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,85,36.27,362.7,14.28,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,90,36.82,368.2,14.496,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,95,37.65,376.5,14.823,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,97,38.22,382.2,15.047,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,98,38.64,386.4,15.213,
Anthropometric Detailed Data Tables (ANSUR 1988),19,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Hip Breadth,trunk,US Military Personnel,USA,male,1774,percentile,99,39.32,393.2,15.48,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,mean,,51.54,515.4,20.291,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,std_dev,,2.63,26.3,1.035,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,max,,63.3,633.0,24.921,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,min,,40.6,406.0,15.984,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,percentile,1,45.47,454.7,17.902,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,percentile,2,46.3,463.0,18.228,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,percentile,3,46.78,467.8,18.417,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,percentile,5,47.4,474.0,18.661,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,percentile,10,48.3,483.0,19.016,
Anthropometric Detailed Data Tables (ANSUR 1988),20,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Knee Height, Sitting",lower_limb,US Military Personnel,USA,female,2208,percentile,15,48.89,488.9,19.248,
